"","objid","ra","dec","u","g","r","i","z","run","rerun","camcol","field","specobjid","class","redshift","plate","mjd","fiberid"
"8851",1237648720700702976,195.626103322615,-0.513622995993072,20.7733,20.06796,20.10455,20.17427,19.97401,756,301,2,533,4561212476939542528,"QSO",2.531661,4051,55337,698
"8852",1237648720700571904,195.359240965401,-0.471236437980644,21.3732,20.91907,20.68614,20.6175,20.37746,756,301,2,531,4561189936951173120,"QSO",2.433922,4051,55337,616
"8853",1237648720700506880,195.223747291513,-0.564199048026833,22.48162,21.32471,21.80376,21.51914,20.95463,756,301,2,530,4561177567445360640,"QSO",0.7932054,4051,55337,571
"8854",1237648720700441088,194.995499626787,-0.609832817452728,22.75391,21.29952,20.96618,20.85159,20.56402,756,301,2,529,4271928217281994752,"QSO",6.430527,3794,55241,960
"8855",1237648720700440832,194.978617864413,-0.478168034762662,21.06515,20.64589,20.15324,19.734,19.67142,756,301,2,529,4561161624526757888,"QSO",0.4968847,4051,55337,513
"8856",1237648721210507520,133.802802690055,-0.125518674235382,19.3679,19.11106,19.13264,18.92874,18.72082,756,301,3,120,526936856521107456,"QSO",0.453021,468,51912,57
"8857",1237648720700375296,194.914410269757,-0.516028784174624,23.6853,21.67253,22.07339,21.6945,21.97424,756,301,2,528,4271924368991297536,"QSO",2.302928,3794,55241,946
"8858",1237648720700178688,194.404482911625,-0.538957087837684,19.4122,19.05101,18.75651,18.78966,18.78505,756,301,2,525,329932956384651264,"QSO",1.024542,293,51689,161
"8859",1237648721210769920,134.413387836985,-0.18232773279446,20.29613,19.9798,19.9618,19.86655,19.74392,756,301,3,124,526924487015294976,"QSO",0.6882113,468,51912,12
"8860",1237648720700113152,194.287179200958,-0.517860674942721,21.92737,21.21594,21.20761,21.11788,21.03908,756,301,2,524,4334752393151356928,"QSO",2.567214,3850,55575,137
"8861",1237648720700112896,194.295503895968,-0.444823963949929,18.86555,18.76887,18.78294,18.55597,18.60962,756,301,2,524,329939278576510976,"QSO",1.785827,293,51689,184
"8862",1237648721210835200,134.480702913358,-0.138485211851407,20.37578,19.92799,19.71047,19.44634,19.36023,756,301,3,125,528105912276117504,"QSO",0.5255838,469,51913,214
"8863",1237648720700048384,194.16177678134,-0.510065122890586,23.37096,24.02262,21.6033,20.22577,19.80992,756,301,2,523,4271858123415724032,"QSO",1.382058,3794,55241,705
"8864",1237648720700047616,194.13115686566,-0.461715295632254,21.48276,20.5758,20.49389,20.52348,19.99715,756,301,2,523,4334763938023448576,"QSO",2.645042,3850,55575,179
"8865",1237648720700047616,194.124774253846,-0.551647440516455,21.65026,20.55765,19.95725,19.49964,19.23649,756,301,2,523,4334763113389727744,"QSO",0.8119891,3850,55575,176
"8866",1237648720699982336,193.993656990224,-0.596395100324071,24.20469,20.85197,20.59522,20.72379,20.62347,756,301,2,522,4271847403177353216,"QSO",3.218589,3794,55241,666
"8867",1237648721211031808,134.936943425159,-0.0502829159823994,19.87548,19.42475,19.4706,19.15931,19.20784,756,301,3,128,529246655858370560,"QSO",0.560257,470,51929,268
"8868",1237648720699982080,194.042552258223,-0.578272818774848,21.34283,20.75235,20.43844,20.31901,19.93361,756,301,2,522,4271847952933167104,"QSO",2.576356,3794,55241,668
"8869",1237648720699982080,193.932697173457,-0.510060640898402,20.47788,19.88794,19.50234,19.4276,19.31452,756,301,2,522,4271838607084331008,"QSO",1.316497,3794,55241,634
"8870",1237648720699916544,193.883153818569,-0.480692913905228,19.69587,19.52303,19.41502,19.32053,19.42265,756,301,2,521,329953022471858176,"QSO",1.479258,293,51689,234
"8871",1237648720699851008,193.703474139347,-0.576309490540691,21.62183,20.86762,21.01723,20.92583,20.60333,756,301,2,520,4255024325197799424,"QSO",2.289721,3779,55222,904
"8872",1237648720699785728,193.53030791415,-0.422703782455277,22.55903,21.67621,21.47733,21.38499,20.86775,756,301,2,519,4334795548982747136,"QSO",1.408492,3850,55575,294
"8873",1237648720699785216,193.498766466309,-0.540933209044413,19.35763,19.10414,19.09213,18.88253,18.91475,756,301,2,519,329962093442787328,"QSO",1.690206,293,51689,267
"8874",1237648720699588864,193.032032858651,-0.532107412261514,21.80842,21.43827,21.23293,21.21725,21.06767,756,301,2,516,4334819188482744320,"QSO",1.253368,3850,55575,380
"8875",1237648720699523584,192.936506412208,-0.466838020230969,23.43243,21.92115,22.05732,21.9388,21.50396,756,301,2,515,4254980344732688384,"QSO",3.016577,3779,55222,744
"8876",1237648720699458048,192.713504526405,-0.427108979664526,24.86129,21.01638,20.71423,20.64033,20.30962,756,301,2,514,4333589379677134848,"QSO",3.061478,3849,55274,2
"8877",1237648720699327232,192.509443337222,-0.461051446283172,23.00943,21.64092,21.28593,21.26269,21.14795,756,301,2,512,4333604772839923712,"QSO",2.27526,3849,55274,58
"8878",1237648720699326720,192.461748373925,-0.45765218348757,20.38651,19.77305,19.84924,19.8453,19.74521,756,301,2,512,4333604223084109824,"QSO",2.385527,3849,55274,56
"8879",1237648720699261440,192.264515302542,-0.489742843716997,23.50501,21.70052,21.67435,21.57416,20.95439,756,301,2,511,4333614943322480640,"QSO",2.550228,3849,55274,95
"8880",1237648720699195392,192.106705225213,-0.534363443077973,20.94887,20.14899,20.08878,20.05214,19.77512,756,301,2,510,4333615767956201472,"QSO",2.384644,3849,55274,98
"8881",1.237648720699e+18,191.780367156545,-0.607503402859851,20.99144,20.45601,20.38608,20.2632,20.03629,756,301,2,507,4270786923759378432,"QSO",2.326535,3793,55214,904
"8882",1.237648720699e+18,191.733930725783,-0.586034675402136,21.33998,20.89247,20.46499,20.0748,19.89437,756,301,2,507,4333636108921315328,"QSO",0.3976481,3849,55274,172
"8883",1.237648720699e+18,191.726162032984,-0.5832341837017,22.11969,21.55338,21.50907,21.44972,21.93299,756,301,2,507,4270787473515192320,"QSO",5.52696,3793,55214,906
"8884",1.237648720699e+18,191.785408297138,-0.593635391964109,19.85411,19.7343,19.72361,19.5132,19.41945,756,301,2,507,328839215850743808,"QSO",1.743491,292,51609,278
"8885",1237648720698867968,191.483175552022,-0.563662969655638,21.6307,21.06525,21.17441,21.27296,21.19291,756,301,2,505,4333654250863173632,"QSO",2.438687,3849,55274,238
"8886",1237648720698867968,191.445309150967,-0.459198969574106,22.16037,21.66255,21.74802,21.38753,20.96334,756,301,2,505,4270777577910542336,"QSO",2.24826,3793,55214,870
"8887",1237648720698867712,191.479659442824,-0.62650961842286,18.77873,18.65879,18.40253,18.51624,18.46443,756,301,2,505,327676487656302592,"QSO",1.040864,291,51928,144
"8888",1237648720698867712,191.420815793514,-0.462460006093532,18.87355,18.73401,18.58256,18.21785,18.15936,756,301,2,505,327678686679558144,"QSO",1.686565,291,51928,152
"8889",1237648720698802688,191.30230071259,-0.536961134659182,22.33327,21.24358,21.28953,21.15356,20.53878,756,301,2,504,4270766582794264576,"QSO",2.44647,3793,55214,830
"8890",1237648721212604416,138.524183179022,-0.00257466259581828,18.65456,18.62017,18.4822,18.46498,18.01443,756,301,3,152,531478664898963456,"QSO",0.3007387,472,51955,196
"8891",1237648720698671872,191.023046442592,-0.584107362077711,24.8315,21.71734,21.25371,21.08436,21.24039,756,301,2,502,4270744592561709056,"QSO",1.223552,3793,55214,750
"8892",1237648720698671616,191.0349987086,-0.457260028879668,21.92756,20.70854,20.5815,20.78305,20.5604,756,301,2,502,4333676790851543040,"QSO",3.016717,3849,55274,320
"8893",1237648720698475520,190.604210175729,-0.460484668187439,22.91936,22.10785,21.88249,21.5062,21.19192,756,301,2,499,4270721502817525760,"QSO",6.382448,3793,55214,666
"8894",1237648720698343680,190.188681725365,-0.593713812552093,20.71886,20.37958,20.36747,20.27548,20.32246,756,301,2,497,4253908870500425728,"QSO",2.212994,3778,55213,942
"8895",1237648720698278656,190.087790005815,-0.460035439828218,23.51814,23.84828,21.46548,20.55464,20.15026,756,301,2,496,4332478604313075712,"QSO",0.1172594,3848,55647,57
"8896",1237648720698278400,190.135687065808,-0.628976921937196,21.27161,20.39206,20.24679,20.14542,19.82849,756,301,2,496,4332478329435168768,"QSO",2.278497,3848,55647,56
"8897",1237648720698278144,190.106117813547,-0.520740181550393,21.13408,20.76268,20.79711,20.72732,20.66258,756,301,2,496,4270698413073342464,"QSO",2.297741,3793,55214,582
"8898",1237648720698278144,190.057989391668,-0.600414471262239,19.67887,19.17632,18.66845,18.44189,18.38757,756,301,2,496,326519526764079104,"QSO",1.365598,290,51941,31
"8899",1237648720698277888,190.026480028077,-0.616911356746931,18.55726,18.18746,18.22633,18.3716,18.56763,756,301,2,496,326517602618730496,"QSO",2.239408,290,51941,24
"8900",1237648720698212608,189.965907664429,-0.479102504349305,19.46773,19.29513,19.05172,19.05392,19.10182,756,301,2,495,326531346514077696,"QSO",1.313576,290,51941,74
"8901",1237648720698212608,189.994910207071,-0.426036761935689,18.87376,18.85312,18.62682,18.64507,18.72754,756,301,2,495,326532171147798528,"QSO",1.195779,290,51941,77
"8902",1237648720698147072,189.837473126289,-0.620806431163862,22.17484,21.53532,21.38496,21.3586,21.3419,756,301,2,494,4332489049673539584,"QSO",2.400242,3848,55647,95
"8903",1237648720698081536,189.649313556586,-0.491692850368038,22.43739,21.38839,21.39436,21.57863,20.93815,756,301,2,493,4332500319667724288,"QSO",0.3189558,3848,55647,136
"8904",1237648721213587712,140.87894888012,-0.0453220951293358,20.28218,19.87237,19.89013,19.46706,19.25801,756,301,3,167,533808255915288576,"QSO",0.4820774,474,52000,479
"8905",1237648720698016000,189.421692592956,-0.590952965677761,25.11312,20.62747,19.98038,19.6238,19.46911,756,301,2,492,4253876984663220224,"QSO",3.47211,3778,55213,826
"8906",1237648720698016000,189.448189835758,-0.433399331389665,22.09922,21.65258,21.69108,21.56016,22.15916,756,301,2,492,4253876709785313280,"QSO",2.186188,3778,55213,825
"8907",1237648720698015744,189.490082187688,-0.474604672026239,19.118,18.99335,18.99129,18.6982,18.69313,756,301,2,492,326540142607099904,"QSO",1.695871,290,51941,106
"8908",1237648721213718784,141.168439590523,-0.0263053098767761,18.49424,18.4097,18.22454,18.17093,17.57642,756,301,3,169,533811279572264960,"QSO",0.3223065,474,52000,490
"8909",1237648720697754368,188.903753484784,-0.452110593516721,22.30353,21.52526,21.52484,21.31808,20.79178,756,301,2,488,4332545124766556160,"QSO",2.532285,3848,55647,299
"8910",1237648720697753856,188.868913159993,-0.48898454747622,19.48657,19.0586,19.07818,19.02861,18.88347,756,301,2,488,4253842899802759168,"QSO",2.24165,3778,55213,702
"8911",1237648720697753856,188.855329295949,-0.61494058626241,19.7117,19.71211,19.4171,19.05959,19.03319,756,301,2,488,326562132839655424,"QSO",1.951805,290,51941,186
"8912",1237648721213784320,141.214136821639,-0.0937794295277653,19.91512,19.50804,19.41126,19.00724,18.8086,756,301,3,170,533811554450171904,"QSO",0.4621706,474,52000,491
"8913",1237648720697688832,188.790621492851,-0.466277283204161,23.04711,22.13802,21.69212,21.34873,20.9463,756,301,2,487,4253843449558573056,"QSO",1.174795,3778,55213,704
"8914",1237648720697688832,188.76944664236,-0.526464866317723,25.47541,21.82927,21.21891,21.12039,21.20214,756,301,2,487,4332544849888649216,"QSO",3.298329,3848,55647,298
"8915",1237648720697688320,188.76289315272,-0.600629759629738,21.85212,20.93373,20.91478,20.84973,20.94625,756,301,2,487,4253834103709736960,"QSO",2.694895,3778,55213,670
"8916",1237648720697688320,188.713092681144,-0.595661055619876,21.9322,21.75225,21.55976,21.2935,20.74649,756,301,2,487,4253833553953923072,"QSO",2.276979,3778,55213,668
"8917",1237648720697688064,188.774657665461,-0.506211211446208,18.774,18.7726,18.79173,18.57618,18.53411,756,301,2,487,326571753566398464,"QSO",1.885146,290,51941,221
"8918",1237648720697557248,188.505317277128,-0.432584267015649,21.39335,20.7758,20.67369,20.79167,20.2961,756,301,2,485,4253822009081831424,"QSO",2.434742,3778,55213,626
"8919",1237648720697556992,188.407648291122,-0.526117162791523,19.32344,19.16613,19.17953,18.87094,18.88568,756,301,2,485,326586596973373440,"QSO",1.735441,290,51941,275
"8920",1237648721213980928,141.689948751846,-0.1868593924217,19.34875,19.19701,18.64845,18.33903,17.82558,756,301,3,173,533718370839717888,"QSO",0.303026,474,52000,152
"8921",1237648720697426432,188.209004967703,-0.505224548447628,21.26733,21.01306,20.90127,20.88541,20.5345,756,301,2,483,4332577010603761664,"QSO",2.170609,3848,55647,415
"8922",1237648720697425920,188.095545568673,-0.54993216128328,20.33712,19.941,19.50325,19.25814,19.08776,756,301,2,483,4269671469179445248,"QSO",0.2501757,3792,55212,942
"8923",1237648720697425920,188.164672077719,-0.603090171028336,18.9562,18.43491,18.3417,18.34074,18.21215,756,301,2,483,4269672018935259136,"QSO",2.533619,3792,55212,944
"8924",1237648720697229568,187.740427658927,-0.617726832599057,21.32607,20.96483,20.80022,20.70888,20.3406,756,301,2,480,4332587730842132480,"QSO",2.165708,3848,55647,454
"8925",1237648721214439680,142.786163456587,-0.18195382188205,19.4328,19.25407,18.76063,18.34047,18.17297,756,301,3,180,536014431264466944,"QSO",0.2258642,476,52314,313
"8926",1237648720697164288,187.557281722345,-0.560134997108569,24.96103,22.07575,20.97796,19.95004,19.44013,756,301,2,479,4269650303580610560,"QSO",6.810305,3792,55212,865
"8927",1237648720697033216,187.190460307683,-0.491970132352763,24.10855,22.1043,21.72301,21.3586,21.35311,756,301,2,477,4269628038470148096,"QSO",1.534234,3792,55212,784
"8928",1237648720697032704,187.190610409367,-0.541237112505251,24.341,22.06135,21.81923,21.80166,21.51652,756,301,2,477,4269640133098053632,"QSO",2.972955,3792,55212,828
"8929",1237648720696967424,187.032660010954,-0.553143055123709,22.07177,21.40589,21.29981,21.52001,20.94647,756,301,2,476,4331374418771025920,"QSO",2.583184,3847,55588,136
"8930",1237648720696967424,187.131954334465,-0.524731662284252,19.32782,19.12523,19.08508,19.0209,18.99917,756,301,2,476,325425788394432512,"QSO",1.954737,289,51990,148
"8931",1237648720696967424,187.040842812383,-0.464688356530108,19.3475,19.13404,19.11306,19.00541,18.92883,756,301,2,476,4331375518282653696,"QSO",2.151446,3847,55588,140
"8932",1237648720696902400,186.976913430149,-0.505931339152794,23.33026,21.54399,21.14117,21.0684,20.99682,756,301,2,475,4269619242377125888,"QSO",2.930044,3792,55212,752
"8933",1237648720696902144,186.868396016594,-0.546194633825605,22.76703,21.57962,21.19868,20.77918,20.42585,756,301,2,475,4269607147749220352,"QSO",2.66375,3792,55212,708
"8934",1237648720696901888,186.956052466259,-0.48240715462473,21.94553,21.43244,21.41835,21.2116,21.02509,756,301,2,475,4269619792132939776,"QSO",2.234056,3792,55212,754
"8935",1237648720696901632,186.874495923742,-0.569647911361218,20.3002,18.76837,18.5297,18.38816,18.40735,756,301,2,475,4331384864131489792,"QSO",2.984567,3847,55588,174
"8936",1237648720696836352,186.80304020497,-0.475254902198763,20.7501,20.31269,20.2473,20.11265,19.76882,756,301,2,474,4269606872871313408,"QSO",2.163673,3792,55212,707
"8937",1237648720696771328,186.66731722665,-0.568129910277025,24.83185,21.76973,21.42842,21.21475,21.13759,756,301,2,473,4269595602877128704,"QSO",1.046695,3792,55212,666
"8938",1237648720696705792,186.491267924437,-0.606157111867293,23.50257,21.78198,20.16471,19.33356,18.87845,756,301,2,472,4331406579486138368,"QSO",0.4892915,3847,55588,253
"8939",1237648720696705024,186.470328668445,-0.553168558519824,18.99291,18.79335,18.76346,18.60772,18.63325,756,301,2,472,325448328382801920,"QSO",1.558381,289,51990,230
"8940",1237648720696640256,186.340129855146,-0.495616066931932,23.19928,22.20621,21.62816,21.26055,20.7837,756,301,2,471,4331407129241952256,"QSO",6.116589,3847,55588,255
"8941",1237648720696639488,186.271968885956,-0.505622722715469,19.21805,18.5995,18.73231,18.6992,18.47288,756,301,2,471,4331418948991950848,"QSO",2.332219,3847,55588,298
"8942",1237648721214963968,144.033287939105,-0.147980237012352,19.39572,19.17812,19.1886,19.04073,18.99698,756,301,3,188,535976223235401728,"QSO",0.6622151,476,52314,174
"8943",1237648720696574464,186.143983611659,-0.460947826784907,22.22181,21.60711,21.62873,21.46277,21.22405,756,301,2,470,4331430218986135552,"QSO",2.600942,3847,55588,339
"8944",1237648720696574464,186.224591324902,-0.439181654813615,22.02782,21.43794,21.56051,21.60859,21.028,756,301,2,470,4331420323381485568,"QSO",2.171712,3847,55588,303
"8945",1237648720696509184,186.02697938001,-0.549664699108421,23.59941,21.04852,20.67649,20.52123,20.61555,756,301,2,469,4331429944108228608,"QSO",2.899689,3847,55588,338
"8946",1237648720696377344,185.724333547203,-0.562784037840381,18.63865,18.70368,18.3307,18.29147,18.30442,756,301,2,467,324277898422806528,"QSO",1.277458,288,52000,68
"8947",1237648720696312064,185.534364003055,-0.61239136942102,21.90473,20.88297,20.18681,19.66751,19.52723,756,301,2,466,324277623544899584,"QSO",1.522593,288,52000,67
"8948",1237648720695984384,184.842186936805,-0.42872744479738,21.79747,20.86447,20.80564,20.57032,20.05999,756,301,2,461,4330264182526025728,"QSO",2.366992,3846,55327,193
"8949",1237648720695984384,184.831987067368,-0.488463887996456,21.50431,20.24923,20.06968,20.0068,20.14592,756,301,2,461,4330262258380677120,"QSO",2.969374,3846,55327,186
"8950",1237648720695919104,184.663375602265,-0.47636736594676,23.55478,21.79229,21.67464,21.50974,21.305,756,301,2,460,4252739539833954304,"QSO",2.882175,3777,55210,784
"8951",1237648720695918592,184.710008722753,-0.469233566638633,20.57282,20.10936,19.92278,19.61167,19.59567,756,301,2,460,4252738990078140416,"QSO",2.372093,3777,55210,782
"8952",1237648720695788032,184.372256730731,-0.609713318145066,23.15473,23.22509,23.40115,23.49186,23.33002,756,301,2,458,4252729094473490432,"QSO",5.968706,3777,55210,746
"8953",1237648720695788032,184.329724209742,-0.61270428394095,22.9172,21.6367,21.41947,21.2238,20.8495,756,301,2,458,4252729644229304320,"QSO",1.238988,3777,55210,748
"8954",1237648720695787776,184.342299684893,-0.455491199733526,21.93087,21.30116,21.18274,21.1435,21.14472,756,301,2,458,4252727994961862656,"QSO",2.622494,3777,55210,742
"8955",1237648721215357184,144.95365300492,-0.00282357395753726,19.68473,18.99558,18.11881,17.55993,17.35499,756,301,3,194,536093046345852928,"QSO",0.2235473,476,52314,599
"8956",1237648720695722240,184.267836060728,-0.623762991084808,21.10199,20.53439,20.35173,20.11954,19.86819,756,301,2,457,4330305139334160384,"QSO",2.132227,3846,55327,342
"8957",1237648720695722240,184.256276207255,-0.499581389646851,19.97434,19.45256,19.30416,19.07162,19.12062,756,301,2,457,324331774492567552,"QSO",1.611387,288,52000,264
"8958",1237648720695721984,184.207236031872,-0.469575807059672,18.75285,18.76204,18.55865,18.55805,18.66038,756,301,2,457,323154197925095424,"QSO",1.322664,287,52023,76
"8959",1237648720695657472,184.112554680616,-0.58844167523149,23.66526,22.73892,21.03588,19.92636,19.29288,756,301,2,456,4330316959084158976,"QSO",1.135716,3846,55327,385
"8960",1237648720695656704,184.041894988336,-0.485716827751543,21.76376,21.1368,21.06627,21.18224,20.93989,756,301,2,456,4252720848136282112,"QSO",2.52333,3777,55210,716
"8961",1237648720695656704,184.162964574068,-0.625812809049961,23.07004,19.91261,18.31777,17.58161,17.14016,756,301,2,456,3722242766785323008,"QSO",1.258446,3306,54922,64
"8962",1237648720695656704,184.147355602778,-0.448978347688787,19.85597,19.57261,19.83819,20.06525,20.13157,756,301,2,456,324335073027450880,"QSO",1.250856,288,52000,276
"8963",1237648720695590912,183.91874095081,-0.576045207620097,19.79922,19.3558,19.4077,19.58109,19.3023,756,301,2,455,324332874004195328,"QSO",0.7574197,288,52000,268
"8964",1237648720695590912,183.957544073534,-0.575605258400515,19.06249,17.50129,17.34042,17.13228,16.9181,756,301,2,455,4330327129566715904,"QSO",2.703716,3846,55327,422
"8965",1237648720695525888,183.764276529741,-0.471409659719455,22.95582,21.98762,21.27353,20.68579,20.127,756,301,2,454,4330340323706249216,"QSO",2.867965,3846,55327,470
"8966",1237648720695525632,183.800746546418,-0.520089451637842,18.66987,18.47186,18.46119,18.30227,18.34633,756,301,2,454,364824308238804992,"QSO",1.566599,324,51666,119
